iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
2630	1.926	-1686.478	-2.744	-1683.733	0.32	0.918	5.351	0.419
2640	1.934	-1686.478	-2.744	-1683.733	0.32	0.918	5.351	0.419
2650	1.941	-1687.373	-2.81	-1684.563	0.32	0.907	5.841	0.417
2660	1.948	-1687.373	-2.81	-1684.563	0.32	0.907	5.841	0.417
2670	1.956	-1687.373	-2.81	-1684.563	0.32	0.907	5.841	0.417
2680	1.963	-1686.33	-2.91	-1683.42	0.32	0.939	6.23	0.429
2690	1.97	-1686.518	-3.055	-1683.464	0.32	0.933	7.096	0.442
2700	1.978	-1686.518	-3.055	-1683.464	0.32	0.933	7.096	0.442
2710	1.985	-1686.518	-3.055	-1683.464	0.32	0.933	7.096	0.442
2720	1.992	-1686.518	-3.055	-1683.464	0.32	0.933	7.096	0.442
2730	2.0	-1686.518	-3.055	-1683.464	0.32	0.933	7.096	0.442
2740	2.007	-1687.884	-3.024	-1684.861	0.32	0.887	7.187	0.451
2750	2.014	-1687.884	-3.024	-1684.861	0.32	0.887	7.187	0.451
2760	2.022	-1687.884	-3.024	-1684.861	0.32	0.887	7.187	0.451
2770	2.029	-1687.336	-2.931	-1684.404	0.32	0.897	6.647	0.441
2780	2.037	-1688.601	-2.814	-1685.787	0.32	0.893	5.939	0.416
2790	2.044	-1686.451	-2.714	-1683.737	0.32	0.924	5.089	0.418
2800	2.051	-1686.637	-2.61	-1684.027	0.32	0.933	3.902	0.389
2810	2.058	-1686.637	-2.61	-1684.027	0.32	0.933	3.902	0.389
2820	2.066	-1689.122	-2.717	-1686.404	0.32	0.923	5.012	0.389
2830	2.073	-1686.33	-2.683	-1683.647	0.32	0.94	4.609	0.403
2840	2.08	-1686.89	-2.836	-1684.054	0.32	0.96	5.498	0.413
2850	2.088	-1687.865	-2.996	-1684.869	0.32	0.942	6.663	0.416
2860	2.095	-1687.865	-2.996	-1684.869	0.32	0.942	6.663	0.416
2870	2.102	-1687.865	-2.996	-1684.869	0.32	0.942	6.663	0.416
2880	2.11	-1687.14	-3.067	-1684.072	0.32	0.957	6.922	0.43
2890	2.117	-1686.615	-3.114	-1683.5	0.32	0.939	7.365	0.448
2900	2.124	-1687.382	-2.592	-1684.79	0.32	0.929	3.587	0.376
2910	2.132	-1687.382	-2.592	-1684.79	0.32	0.929	3.587	0.376
2920	2.139	-1687.382	-2.592	-1684.79	0.32	0.929	3.587	0.376
2930	2.146	-1687.328	-2.663	-1684.664	0.32	0.959	3.92	0.38
2940	2.154	-1687.328	-2.663	-1684.664	0.32	0.959	3.92	0.38
2950	2.161	-1687.643	-2.789	-1684.854	0.32	0.966	5.066	0.415
2960	2.168	-1687.643	-2.789	-1684.854	0.32	0.966	5.066	0.415
2970	2.176	-1687.643	-2.789	-1684.854	0.32	0.966	5.066	0.415
